station_name,year,full_price_tickets,reduced_price_tickets,season_tickets,interchanges,total_entries_exits,region,forecast_2024-25,growth_absolute,growth_percent
barnham,2023-24,206818,361814,400732,666514,969364,,1014176.0,44812.0,4.846888006299268
barnhill,2022-23,18242,30734,5518,0,54494,,90238.0,17872.0,32.79627114911733
barnhill,2023-24,27502,37296,7568,0,72366,,90238.0,17872.0,32.79627114911733
barnsley,2022-23,424502,613256,175576,22708,1213334,,1581746.0,184206.0,15.181804845162173
barnsley,2023-24,387132,836106,174302,26961,1397540,,1581746.0,184206.0,15.181804845162173
barnstaple,2022-23,75328,306956,154656,0,536940,,562780.0,12920.0,2.40622788393489
barnstaple,2023-24,89772,325346,134742,0,549860,,562780.0,12920.0,2.40622788393489
barnt green,2022-23,86114,69626,90756,48878,246496,,348804.0,51154.0,20.752466571465664
barnt green,2023-24,107962,82166,107522,59781,297650,,348804.0,51154.0,20.752466571465664
barrhead,2022-23,140358,211320,85602,0,437280,,546756.0,54738.0,12.517837541163557
barrhead,2023-24,175486,247902,68630,0,492018,,546756.0,54738.0,12.517837541163557
barrhill,2022-23,1690,3334,0,0,5024,Scotland,2724.0,-1150.0,-22.89012738853503
barrhill,2023-24,1568,2306,0,0,3874,Scotland,2724.0,-1150.0,-22.89012738853503
barrow haven,2022-23,170,308,0,0,478,Yorkshire,1994.0,758.0,158.5774058577406
barrow haven,2023-24,514,706,16,0,1236,Yorkshire,1994.0,758.0,158.5774058577406
barrow-in-furness,2022-23,105920,386520,47292,26332,539732,,578784.0,19526.0,3.617721387651649
barrow-in-furness,2023-24,102668,413204,43386,25078,559258,,578784.0,19526.0,3.617721387651649
barrow-upon-soar,2022-23,34950,26386,14380,0,75716,,105936.0,15110.0,19.956151936182575
barrow-upon-soar,2023-24,41278,31716,17832,0,90826,,105936.0,15110.0,19.956151936182575
barry,2022-23,336604,28412,87008,3450,452024,,605368.0,76672.0,16.961931224890712
barry,2023-24,389994,36470,102232,2855,528696,,605368.0,76672.0,16.961931224890712
barry docks,2022-23,163952,9572,46268,0,219792,,276576.0,28392.0,12.917667613015944
barry docks,2023-24,185202,12518,50464,0,248184,,276576.0,28392.0,12.917667613015944
barry island,2022-23,257536,24858,85200,0,367594,,396842.0,14624.0,3.978302148566081
barry island,2023-24,272740,28014,81464,0,382218,,396842.0,14624.0,3.978302148566081
barry links,2022-23,456,14,0,0,470,Scotland,862.0,196.0,41.702127659574465
barry links,2023-24,572,94,0,0,666,Scotland,862.0,196.0,41.702127659574465
barton-on-humber,2022-23,8646,14996,654,0,24296,,35400.0,5552.0,22.851498189002307
barton-on-humber,2023-24,10644,17898,1306,0,29848,,35400.0,5552.0,22.851498189002307
basildon,2022-23,1012610,761742,619808,0,2394160,,2468188.0,37014.0,1.546011962441942
basildon,2023-24,1009696,846518,574960,0,2431174,,2468188.0,37014.0,1.546011962441942
basingstoke,2022-23,953180,2411440,639446,1076621,4004066,,4475490.0,235712.0,5.886816051483667
basingstoke,2023-24,1111040,2480938,647800,724235,4239778,,4475490.0,235712.0,5.886816051483667
bat and ball,2022-23,58060,49044,63628,0,170732,,240720.0,34994.0,20.496450577513293
bat and ball,2023-24,65328,68110,72288,0,205726,,240720.0,34994.0,20.496450577513293
bath spa,2022-23,937716,4260936,269814,173415,5468466,,6767806.0,649670.0,11.880296960793027
bath spa,2023-24,1055594,4794204,268338,194085,6118136,,6767806.0,649670.0,11.880296960793027
bathgate,2022-23,282916,407492,79122,0,769530,,1026950.0,128710.0,16.725793666263826
bathgate,2023-24,389502,451780,56958,0,898240,,1026950.0,128710.0,16.725793666263826
batley,2022-23,118146,103610,43132,0,264888,,256640.0,-4124.0,-1.5568844190752318
batley,2023-24,117348,101938,41478,0,260764,,256640.0,-4124.0,-1.5568844190752318
battersby,2022-23,268,1676,220,0,2164,North East,2372.0,104.0,4.805914972273567
battersby,2023-24,122,2146,0,0,2268,North East,2372.0,104.0,4.805914972273567
battersea park,2022-23,423854,609134,340806,4479,1373794,,2411530.0,518868.0,37.768981375664765
battersea park,2023-24,561650,949372,381640,4995,1892662,,2411530.0,518868.0,37.768981375664765
battle,2022-23,77294,223788,99732,0,400814,,494778.0,46982.0,11.721646449475317
battle,2023-24,91586,252862,103348,0,447796,,494778.0,46982.0,11.721646449475317
battlesbridge,2022-23,6768,6700,5618,0,19086,,24618.0,2766.0,14.492298019490727
battlesbridge,2023-24,8722,8432,4698,0,21852,,24618.0,2766.0,14.492298019490727
bayford,2022-23,21184,29704,4888,0,55776,,75024.0,9624.0,17.25473321858864
bayford,2023-24,27004,33654,4742,0,65400,,75024.0,9624.0,17.25473321858864
beaconsfield,2022-23,400826,384088,179992,0,964906,,1121614.0,78354.0,8.120376492632444
beaconsfield,2023-24,382100,429734,231426,0,1043260,,1121614.0,78354.0,8.120376492632444
bearley,2022-23,748,600,32,0,1380,West Midlands,2152.0,386.0,27.97101449275362
bearley,2023-24,1146,620,0,0,1766,West Midlands,2152.0,386.0,27.97101449275362
bearsden,2022-23,103440,172922,31068,0,307430,,475526.0,84048.0,27.33890641772111
bearsden,2023-24,149936,212942,28600,0,391478,,475526.0,84048.0,27.33890641772111
bearsted,2022-23,58250,118112,85388,0,261750,,318674.0,28462.0,10.873734479465138
bearsted,2023-24,78042,114978,97192,0,290212,,318674.0,28462.0,10.873734479465138
beasdale,2022-23,90,80,0,0,170,Scotland,350.0,90.0,52.94117647058824
beasdale,2023-24,170,90,0,0,260,Scotland,350.0,90.0,52.94117647058824
beaulieu road,2022-23,1536,12996,914,0,15446,,16630.0,592.0,3.8327074970866244
beaulieu road,2023-24,1926,13308,804,0,16038,,16630.0,592.0,3.8327074970866244
beauly,2022-23,29264,5074,2250,0,36588,,40164.0,1788.0,4.886848146933421
beauly,2023-24,30122,5154,3100,0,38376,,40164.0,1788.0,4.886848146933421
bebington,2022-23,324922,329066,95586,0,749574,,863418.0,56922.0,7.593913342778698
bebington,2023-24,346786,351580,108130,0,806496,,863418.0,56922.0,7.593913342778698
beccles,2022-23,30464,76608,4742,0,111814,,124334.0,6260.0,5.598583361654176
beccles,2023-24,31342,79900,6832,0,118074,,124334.0,6260.0,5.598583361654176
beckenham hill,2022-23,113866,149236,48408,0,311510,,393574.0,41032.0,13.171968797149368
beckenham hill,2023-24,130850,164848,56844,0,352542,,393574.0,41032.0,13.171968797149368
beckenham junction,2022-23,503644,713604,234190,35852,1451438,,1814082.0,181322.0,12.492576327752202
beckenham junction,2023-24,585926,787890,258944,33077,1632760,,1814082.0,181322.0,12.492576327752202
bedford,2022-23,452230,2013408,570074,40131,3035712,,3458780.0,211534.0,6.968184070162123
bedford,2023-24,568958,2088206,590082,41248,3247246,,3458780.0,211534.0,6.968184070162123
bedford st johns,2022-23,21092,93906,26588,0,141586,,161318.0,9866.0,6.9682030709250915
bedford st johns,2023-24,26536,97394,27522,0,151452,,161318.0,9866.0,6.9682030709250915
bedhampton,2022-23,29174,47878,12980,0,90032,,112356.0,11162.0,12.397814110538476
bedhampton,2023-24,34654,52192,14348,0,101194,,112356.0,11162.0,12.397814110538476
bedminster,2022-23,48562,46968,7716,0,103246,,142566.0,19660.0,19.041899928326522
bedminster,2023-24,59178,54584,9144,0,122906,,142566.0,19660.0,19.041899928326522
bedworth,2022-23,32018,16154,6364,0,54536,,51272.0,-1632.0,-2.9925187032418954
bedworth,2023-24,32116,15294,5494,0,52904,,51272.0,-1632.0,-2.9925187032418954
bedwyn,2022-23,10548,57710,13276,0,81534,,105606.0,12036.0,14.76193980425344
bedwyn,2023-24,14726,60354,18490,0,93570,,105606.0,12036.0,14.76193980425344
beeston,2022-23,220246,191510,27654,38454,439410,,597930.0,79260.0,18.03782344507408
beeston,2023-24,253512,228554,36604,43282,518670,,597930.0,79260.0,18.03782344507408
bekesbourne,2022-23,10050,9366,3454,0,22870,,35390.0,6260.0,27.372103191954526
bekesbourne,2023-24,15636,11122,2372,0,29130,,35390.0,6260.0,27.372103191954526
belle vue,2022-23,2822,2514,1208,0,6544,,18616.0,6036.0,92.23716381418093
belle vue,2023-24,2840,7022,2718,0,12580,,18616.0,6036.0,92.23716381418093
bellgrove,2022-23,173078,333678,47290,15751,554046,,883210.0,164582.0,29.705475718622644
bellgrove,2023-24,277344,398504,42780,19351,718628,,883210.0,164582.0,29.705475718622644
bellingham,2022-23,198724,209274,144156,0,552154,,655278.0,51562.0,9.338336768365348
bellingham,2023-24,224884,227734,151098,0,603716,,655278.0,51562.0,9.338336768365348
bellshill,2022-23,160708,248068,102468,31838,511244,,729792.0,109274.0,21.374138376196104
bellshill,2023-24,230436,297770,92312,70586,620518,,729792.0,109274.0,21.374138376196104
belmont,2022-23,53112,51540,39884,0,144536,,212020.0,33742.0,23.345048984336085
belmont,2023-24,69142,66974,42162,0,178278,,212020.0,33742.0,23.345048984336085
belper,2022-23,49656,111904,6930,1672,168490,,191818.0,11664.0,6.922666033592498
belper,2023-24,57810,111244,11100,2318,180154,,191818.0,11664.0,6.922666033592498
beltring,2022-23,4816,4178,3232,0,12226,,17854.0,2814.0,23.016522165876
beltring,2023-24,7146,4960,2934,0,15040,,17854.0,2814.0,23.016522165876
belvedere,2022-23,279388,377904,141762,0,799054,,688710.0,-55172.0,-6.904664766085896
belvedere,2023-24,255700,365408,122774,0,743882,,688710.0,-55172.0,-6.904664766085896
bempton,2022-23,2982,17230,886,0,21098,,20406.0,-346.0,-1.639965873542516
bempton,2023-24,2098,18644,10,0,20752,,20406.0,-346.0,-1.639965873542516
ben rhydding,2022-23,86022,60154,37606,0,183782,,200530.0,8374.0,4.556485401181835
ben rhydding,2023-24,87978,72116,32062,0,192156,,200530.0,8374.0,4.556485401181835
benfleet,2022-23,1040696,719776,637588,0,2398060,,2317172.0,-40444.0,-1.6865299450389064
benfleet,2023-24,1085452,798538,473626,0,2357616,,2317172.0,-40444.0,-1.6865299450389064
bentham,2022-23,5754,29536,1126,0,36416,,37116.0,350.0,0.9611159929701231
bentham,2023-24,4852,30404,1510,0,36766,,37116.0,350.0,0.9611159929701231
bentley (hampshire),2022-23,34062,30634,17790,0,82486,,115446.0,16480.0,19.979147976626336
bentley (hampshire),2023-24,40814,36070,22082,0,98966,,115446.0,16480.0,19.979147976626336
bentley (south yorkshire),2022-23,38108,54214,20380,0,112702,,153890.0,20594.0,18.272967649198772
bentley (south yorkshire),2023-24,41174,62532,29590,0,133296,,153890.0,20594.0,18.272967649198772
bere alston,2022-23,5978,19420,5692,0,31090,,44130.0,6520.0,20.971373431971696
bere alston,2023-24,8510,21682,7418,0,37610,,44130.0,6520.0,20.971373431971696
bere ferrers,2022-23,912,7848,2498,0,11258,,14794.0,1768.0,15.704387990762125
bere ferrers,2023-24,1632,8448,2946,0,13026,,14794.0,1768.0,15.704387990762125
berkhamsted,2022-23,391396,507068,124902,0,1023366,,1315798.0,146216.0,14.287752377937121
berkhamsted,2023-24,443006,585348,141228,0,1169582,,1315798.0,146216.0,14.287752377937121
berkswell,2022-23,55380,94394,72434,0,222208,,286928.0,32360.0,14.562932027649769
berkswell,2023-24,64746,107558,82264,0,254568,,286928.0,32360.0,14.562932027649769
bermuda park,2022-23,12946,6830,2166,0,21942,,17654.0,-2144.0,-9.771215021420106
bermuda park,2023-24,11706,5686,2406,0,19798,,17654.0,-2144.0,-9.771215021420106
berney arms,2022-23,504,438,8,0,950,,650.0,-150.0,-15.789473684210526
berney arms,2023-24,394,404,2,0,800,,650.0,-150.0,-15.789473684210526
berry brow,2022-23,8578,8634,7990,0,25202,,27998.0,1398.0,5.5471787953337035
berry brow,2023-24,6830,10868,8902,0,26600,,27998.0,1398.0,5.5471787953337035
berrylands,2022-23,113414,144352,30450,0,288216,,391648.0,51716.0,17.943486829322453
berrylands,2023-24,137262,172326,30344,0,339932,,391648.0,51716.0,17.943486829322453
berwick (sussex),2022-23,14316,38582,18270,0,71168,,76492.0,2662.0,3.7404451438848922
berwick (sussex),2023-24,14802,41874,17154,0,73830,,76492.0,2662.0,3.7404451438848922
berwick-upon-tweed,2022-23,0,555546,12236,6581,567782,,692106.0,62162.0,10.948216040663494
berwick-upon-tweed,2023-24,0,620396,9548,12423,629944,,692106.0,62162.0,10.948216040663494
bescar lane,2022-23,1030,1112,48,0,2190,,2418.0,114.0,5.205479452054795
bescar lane,2023-24,1072,1226,6,0,2304,,2418.0,114.0,5.205479452054795
bescot stadium,2022-23,39594,64042,30558,0,134194,,166010.0,15908.0,11.85447933588685
bescot stadium,2023-24,43652,68658,37792,0,150102,,166010.0,15908.0,11.85447933588685
betchworth,2022-23,3880,6040,2448,0,12368,,8552.0,-1908.0,-15.426908150064683
betchworth,2023-24,4104,5728,628,0,10460,,8552.0,-1908.0,-15.426908150064683
bethnal green,2022-23,430254,687088,213570,0,1330912,,2042980.0,356034.0,26.751130052174748
bethnal green,2023-24,511072,899098,276776,0,1686946,,2042980.0,356034.0,26.751130052174748
betws-y-coed,2022-23,19400,13846,76,0,33322,,54706.0,10692.0,32.08690954924675
betws-y-coed,2023-24,24546,19256,212,0,44014,,54706.0,10692.0,32.08690954924675
beverley,2022-23,73820,447566,82248,6,603634,,681918.0,39142.0,6.484392860574455
beverley,2023-24,68086,503322,71368,6,642776,,681918.0,39142.0,6.484392860574455
bexhill,2022-23,262672,555122,581786,0,1399580,,1367536.0,-16022.0,-1.1447720030294803
bexhill,2023-24,273592,555588,554378,0,1383558,,1367536.0,-16022.0,-1.1447720030294803
bexley,2022-23,392952,431884,129660,0,954496,,1135216.0,90360.0,9.46677618345179
bexley,2023-24,440070,472944,131842,0,1044856,,1135216.0,90360.0,9.46677618345179
bexleyheath,2022-23,584484,640464,198478,0,1423426,,1504054.0,40314.0,2.832180949343345
bexleyheath,2023-24,596190,671528,196022,0,1463740,,1504054.0,40314.0,2.832180949343345
bicester north,2022-23,141212,404400,86932,18563,632544,,884056.0,125756.0,19.88098851621389
bicester north,2023-24,174782,482472,101046,3984,758300,,884056.0,125756.0,19.88098851621389
bicester village,2022-23,186156,1286918,137522,616,1610596,,1909832.0,149618.0,9.289604593579023
bicester village,2023-24,248678,1371958,139578,832,1760214,,1909832.0,149618.0,9.289604593579023
bickley,2022-23,237026,261496,79646,3410,578168,,804672.0,113252.0,19.58807820564265
bickley,2023-24,292790,311816,86814,3888,691420,,804672.0,113252.0,19.58807820564265
bidston,2022-23,95472,114516,60886,76964,270874,,322450.0,25788.0,9.520293568227293
bidston,2023-24,98992,122880,74790,76621,296662,,322450.0,25788.0,9.520293568227293
biggleswade,2022-23,254916,379590,118544,0,753050,,825518.0,36234.0,4.8116326937122365
biggleswade,2023-24,280348,390866,118070,0,789284,,825518.0,36234.0,4.8116326937122365
bilbrook,2022-23,59624,23560,19152,0,102336,,168620.0,33142.0,32.385475297060665
bilbrook,2023-24,69802,31740,33936,0,135478,,168620.0,33142.0,32.385475297060665
billericay,2022-23,809220,574122,503672,0,1887014,,2500882.0,306934.0,16.265592094176302
billericay,2023-24,949056,698866,546026,0,2193948,,2500882.0,306934.0,16.265592094176302
billingham,2022-23,22232,48096,6906,0,77234,,118778.0,20772.0,26.894890851179532
billingham,2023-24,15518,75528,6960,0,98006,,118778.0,20772.0,26.894890851179532
billingshurst,2022-23,96102,186814,107956,0,390872,,425300.0,17214.0,4.403999263185902
billingshurst,2023-24,108236,203598,96252,0,408086,,425300.0,17214.0,4.403999263185902
bingham,2022-23,21058,34642,7840,0,63540,,60092.0,-1724.0,-2.7132514951211837
bingham,2023-24,20528,34782,6506,0,61816,,60092.0,-1724.0,-2.7132514951211837
bingley,2022-23,279864,462642,177494,0,920000,,957564.0,18782.0,2.041521739130435
bingley,2023-24,305262,451478,182042,0,938782,,957564.0,18782.0,2.041521739130435
birchgrove,2022-23,26328,1526,5524,0,33378,,64754.0,15688.0,47.00101863502906
birchgrove,2023-24,38292,2110,8664,0,49066,,64754.0,15688.0,47.00101863502906
birchington-on-sea,2022-23,35780,96022,176044,0,307846,,373830.0,32992.0,10.717046835105865
birchington-on-sea,2023-24,45910,104382,190546,0,340838,,373830.0,32992.0,10.717046835105865
birchwood,2022-23,168640,138808,51308,0,358756,,385884.0,13564.0,3.780842689738987
birchwood,2023-24,184130,131542,56648,0,372320,,385884.0,13564.0,3.780842689738987
birkbeck,2022-23,34918,25604,10722,0,71244,,93536.0,11146.0,15.644826230980854
birkbeck,2023-24,40406,29318,12666,0,82390,,93536.0,11146.0,15.644826230980854
birkdale,2022-23,153768,666114,154632,0,974514,,1079306.0,52396.0,5.376628760592459
birkdale,2023-24,161866,708690,156354,0,1026910,,1079306.0,52396.0,5.376628760592459
birkenhead central,2022-23,241100,271034,115060,0,627194,,675478.0,24142.0,3.8492077411454826
birkenhead central,2023-24,242896,286450,121990,0,651336,,675478.0,24142.0,3.8492077411454826
birkenhead hamilton square,2022-23,696478,405278,193002,329065,1294758,,1493538.0,99390.0,7.676337972038018
birkenhead hamilton square,2023-24,736872,443704,213572,378536,1394148,,1493538.0,99390.0,7.676337972038018
birkenhead north,2022-23,464062,269390,145026,71783,878478,,1092466.0,106994.0,12.179474044882172
birkenhead north,2023-24,530804,292162,162506,80816,985472,,1092466.0,106994.0,12.179474044882172
birkenhead park,2022-23,264098,218144,114218,0,596460,,665384.0,34462.0,5.777755423666298
birkenhead park,2023-24,279626,227784,123512,0,630922,,665384.0,34462.0,5.777755423666298
birmingham international,2022-23,1244620,2501644,438826,258069,4185090,,5175286.0,495098.0,11.83004427622823
birmingham international,2023-24,1483356,2707458,489374,213340,4680188,,5175286.0,495098.0,11.83004427622823
birmingham moor street,2022-23,1635602,2527772,1362402,335256,5525776,,7307640.0,890932.0,16.123201519569378
birmingham moor street,2023-24,1976672,2756652,1683384,400786,6416708,,7307640.0,890932.0,16.123201519569378
birmingham new street,2022-23,8122474,16961660,5642146,4328228,30726280,,35944472.0,2609096.0,8.491415166430821
birmingham new street,2023-24,8890922,18062676,6381778,5107139,33335376,,35944472.0,2609096.0,8.491415166430821
birmingham snow hill,2022-23,727288,1078192,912838,175501,2718318,,2984122.0,132902.0,4.8891262905958754
birmingham snow hill,2023-24,767724,1048800,1034696,269172,2851220,,2984122.0,132902.0,4.8891262905958754
bishop auckland,2022-23,33046,103540,16978,0,153564,,159352.0,2894.0,1.88455627621057
bishop auckland,2023-24,32758,105576,18124,0,156458,,159352.0,2894.0,1.88455627621057
bishopbriggs,2022-23,151044,356498,36048,0,543590,,795878.0,126144.0,23.20572490295995
bishopbriggs,2023-24,235382,401366,32986,0,669734,,795878.0,126144.0,23.20572490295995
bishops lydeard,2022-23,0,0,0,0,0,South West,0.0,0.0,
bishops lydeard,2023-24,0,0,0,0,0,South West,0.0,0.0,
bishops stortford,2022-23,783968,978128,601384,71988,2363480,,3248544.0,442532.0,18.7237463401425
bishops stortford,2023-24,935856,1222540,647616,102607,2806012,,3248544.0,442532.0,18.7237463401425
bishopstone (sussex),2022-23,11648,28248,3208,0,43104,,50896.0,3896.0,9.038604305864885
bishopstone (sussex),2023-24,12500,31114,3386,0,47000,,50896.0,3896.0,9.038604305864885
bishopton (renfrewshire),2022-23,155020,299080,97466,0,551566,,789934.0,119184.0,21.60829347711788
bishopton (renfrewshire),2023-24,210326,368284,92140,0,670750,,789934.0,119184.0,21.60829347711788
bitterne,2022-23,21006,35198,9094,0,65298,,77146.0,5924.0,9.072253361511837
bitterne,2023-24,24084,39494,7644,0,71222,,77146.0,5924.0,9.072253361511837
blackburn,2022-23,250204,821990,129510,71203,1201704,,1287320.0,42808.0,3.5622749029711147
blackburn,2023-24,237322,877442,129748,75205,1244512,,1287320.0,42808.0,3.5622749029711147
blackheath,2022-23,690438,1083700,295530,4047,2069668,,2350212.0,140272.0,6.7775121420440385
blackheath,2023-24,730426,1158186,321328,6420,2209940,,2350212.0,140272.0,6.7775121420440385
blackhorse road,2022-23,568902,945460,418100,0,1932462,,2629118.0,348328.0,18.02508923849473
blackhorse road,2023-24,640406,1176564,463820,0,2280790,,2629118.0,348328.0,18.02508923849473
