station_name,full_price_tickets,reduced_price_tickets,season_tickets,total_entries_exits,interchanges,region,nlc_code,tlc_code
Spalding,59118,115422,11582,186122,0,East Midlands,6388,SPA
Spean Bridge,5628,2222,0,7850,0,Scotland,8836,SBR
Spital,174500,144232,75192,393924,0,North West,2199,SPI
Spondon,15722,2218,6546,24486,0,East Midlands,1699,SPO
Spooner Row,360,134,204,698,0,East of England,7379,SPN
Spring Road,43046,57100,38440,138586,0,West Midlands,4535,SRI
Springburn,138048,170030,31848,339926,13374,Scotland,9997,SPR
Springfield,900,244,0,1144,0,Scotland,9175,SPF
Squires Gate,5888,18852,3180,27920,0,North West,2666,SQU
St Albans Abbey,37578,73326,6984,117888,2,East of England,1562,SAA
St Albans City,2361090,3329680,627920,6318690,128994,East of England,1548,SAC
St Andrews Road,23484,4504,6566,34554,0,South West,3252,SAR
St Annes-On-The-Sea,23140,109918,9652,142710,0,North West,2672,SAS
St Austell,55444,365830,57560,478834,0,South West,3534,SAU
St Bees,19328,52320,7834,79482,0,North West,2002,SBS
St Budeaux Ferry Road,1010,2360,1224,4594,0,South West,3590,SBF
St Budeaux Victoria Road,2540,5118,2532,10190,0,South West,3592,SBV
St Columb Road,838,2548,10,3396,0,South West,3536,SCR
St Denys,58886,124750,24466,208102,29184,South East,5914,SDN
St Erth,11098,374912,10252,396262,242170,South West,3537,SER
St Germans,6732,42414,18184,67330,0,South West,3586,SGM
St Helens Central,210658,291736,116868,619262,0,North West,2341,SNH
St Helens Junction,54408,108850,31114,194372,0,North West,2340,SHJ
St Helier (London),52424,57954,35738,146116,0,London,5290,SIH
St Ives (Cornwall),0,774482,446,774928,0,South West,3538,SIV
St James Park (Exeter),56922,78572,7014,142508,0,South West,5751,SJP
St James Street (Walthamstow),490990,887170,180502,1558662,0,London,6973,SJS
St Johns (London),269838,320266,215044,805148,0,London,5059,SAJ
St Keyne Wishing Well Halt,1206,208,92,1506,0,South West,3572,SKN
St Leonards Warrior Square,189150,547792,143028,879970,151075,South East,5239,SLQ
St Margarets (Herts),134574,150608,39908,325090,0,East of England,6821,SMT
St Margarets (London),392948,428832,124646,946426,0,London,5604,SMG
St Mary Cray,443176,555262,269742,1268180,0,London,5073,SMY
St Michaels,337022,476772,302222,1116016,0,North West,2248,STM
St Neots,318816,494128,146354,959298,0,East of England,6110,SNO
Stafford,550302,1291174,187082,2028558,568666,West Midlands,1268,STA
Staines,696404,1084838,299318,2080560,285843,South East,5670,SNS
Stallingborough,2086,3256,0,5342,0,Yorkshire and The Humber,6287,SLL
Stalybridge,234614,325374,113440,673428,54344,North West,2983,SYB
Stamford (Lincs),113824,158792,24048,296664,0,East Midlands,6140,SMD
Stamford Hill,217358,371394,106992,695744,0,London,6968,SMH
Stanford-Le-Hope,258400,213474,138230,610104,0,East of England,7458,SFO
Stanlow and Thornton,0,0,0,0,0,North West,2159,SNT
Stansted Airport,6244198,3013400,22942,9280540,2109,East of England,6834,SSD
Stansted Mountfitchet,202652,236206,98446,537304,10369,East of England,6833,SST
Staplehurst,144976,359822,183412,688210,0,South East,5228,SPU
Stapleton Road,189536,70908,13328,273772,0,South West,3250,SRD
Starbeck,56176,146726,21800,224702,0,Yorkshire and The Humber,8221,SBE
Starcross,51896,35332,25356,112584,0,South West,3413,SCS
Staveley (Cumbria),2724,22036,10730,35490,0,North West,1977,SVL
Stechford,117694,149962,108940,376596,0,West Midlands,1043,SCF
Steeton and Silsden,160368,244054,124270,528692,0,Yorkshire and The Humber,8469,SON
Stepps,105048,140332,20660,266040,0,Scotland,9842,SPS
Stevenage,1436212,2425186,410282,4271680,983398,East of England,6092,SVG
Stevenston,30700,60918,6356,97974,0,Scotland,9553,STV
Stewartby,10286,4942,32228,47456,0,East of England,1386,SWR
Stewarton,75238,121632,13514,210384,0,Scotland,9554,STT
Stirling,887180,1418950,84364,2390494,446945,Scotland,9888,STG
Stockport,739146,2781118,256804,3777068,438129,North West,2771,SPT
Stocksfield,9676,33440,4742,47858,0,North East,7513,SKS
Stocksmoor,6776,11418,3998,22192,0,Yorkshire and The Humber,8451,SSM
Stockton,18982,82108,8410,109500,52,North East,7975,STK
Stoke Mandeville,80374,52342,52338,185054,0,South East,1467,SKM
Stoke Newington,447882,828102,193854,1469838,0,London,6934,SKW
Stoke-On-Trent,692724,2102078,148500,2943302,152083,West Midlands,1314,SOT
Stone (Staffs),149508,55954,27162,232624,0,West Midlands,1316,SNE
Stone Crossing,113876,74412,88876,277164,0,South East,5248,SCG
Stonebridge Park,371132,739426,189310,1299868,0,London,1454,SBP
Stonegate,28394,63400,26160,117954,0,South East,5240,SOG
Stonehaven,145512,281722,20870,448104,0,Scotland,8964,STN
Stonehouse,69152,95422,8002,172576,0,South West,4770,SHU
Stoneleigh,323226,362418,80984,766628,0,South East,5606,SNL
Stourbridge Junction,290796,561590,409436,1261822,304372,West Midlands,4646,SBJ
Stourbridge Town,67412,126438,152168,346018,0,West Midlands,4643,SBT
Stow,34694,37734,3390,75818,0,Scotland,9396,SOI
Stowmarket,235562,472702,151536,859800,67151,East of England,7355,SMK
Stranraer,11772,20094,0,31866,0,Scotland,9555,STR
Stratford (London),16563664,32299520,7707682,56570866,5541561,London,6969,SRA
Stratford International,571150,1662314,310004,2543468,149560,London,7222,SFA
Stratford-Upon-Avon,121488,403082,234998,759568,5,West Midlands,4558,SAV
Stratford-upon-Avon Parkway,35522,48810,4334,88666,823,West Midlands,6794,STY
Strathcarron,4734,2166,72,6972,0,Scotland,8673,STC
Strawberry Hill,251280,313700,62672,627652,457,London,5607,STW
Streatham (Greater London),770586,921822,427666,2120074,350921,London,5383,STE
Streatham Common,780686,1072708,675496,2528890,80874,London,5384,SRC
Streatham Hill,568252,774244,347442,1689938,0,London,5435,SRH
Streethouse,9718,8938,4034,22690,0,Yorkshire and The Humber,8543,SHC
Strines,4440,10444,1980,16864,0,North West,2834,SRN
Stromeferry,896,208,0,1104,0,Scotland,8674,STF
Strood (Kent),361722,423760,269002,1054484,455188,South East,5191,SOO
Stroud (Gloucs),159386,349162,74804,583352,0,South West,4771,STD
Sturry,26350,41442,24306,92098,0,South East,5029,STU
Styal,8658,10990,3920,23568,0,North West,2868,SYA
Sudbury (Suffolk),93526,164320,61584,319430,0,East of England,7098,SUY
Sudbury and Harrow Road,13462,3004,2214,18680,0,London,1483,SUD
Sudbury Hill Harrow,22956,16150,2354,41460,0,London,1484,SDH
Sugar Loaf,0,992,0,992,0,Wales,4157,SUG
Summerston,40004,72186,5870,118060,0,Scotland,9959,SUM
Sunbury,123034,144254,94110,361398,0,South East,5608,SUU
Sunderland,113192,447922,37802,598916,6534,North East,7640,SUN
Sundridge Park,80890,76668,18904,176462,0,London,5155,SUP
Sunningdale,186886,273958,50730,511574,0,South East,5671,SNG
Sunnymeads,9202,13584,1774,24560,0,South East,5675,SNY
Surbiton,2523514,3787932,1023766,7335212,537139,London,5571,SUR
Surrey Quays,1362578,2809946,812432,4984956,1166757,London,1083,SQE
Sutton (London),1558156,2082572,850316,4491044,426216,London,5385,SUO
Sutton Coldfield,254548,362678,319748,936974,0,West Midlands,1044,SUT
Sutton Common,101466,93642,52352,247460,0,London,5436,SUC
Sutton Parkway,84320,35492,20174,139986,0,East Midlands,1861,SPK
Swale,3788,2732,1494,8014,0,South East,5249,SWL
Swanley,513280,702512,129182,1344974,171523,South East,5075,SAY
Swanscombe,124486,113646,76400,314532,0,South East,5156,SWM
Swansea,869858,1181484,135012,2186354,87354,Wales,4222,SWA
Swanwick,166130,274396,63844,504370,0,South East,5920,SNW
Sway,16836,44412,13376,74624,0,South East,5884,SWY
Swaythling,19374,44014,10618,74006,0,South East,5933,SWG
Swinderby,15918,2412,2076,20406,0,East Midlands,6355,SWD
Swindon (Wilts),315618,2294950,220562,2831130,218305,South West,3333,SWI
Swineshead,426,184,284,894,0,East Midlands,6228,SWE
Swinton (Manchester),43076,83780,27358,154214,0,North West,2800,SNN
Swinton (South Yorks),89038,165264,52054,306356,2909,Yorkshire and The Humber,6686,SWN
Sydenham (London),1131040,1874062,512610,3517712,0,London,5437,SYD
Sydenham Hill,264420,283858,127846,676124,0,London,5085,SYH
Syon Lane,427102,239524,139554,806180,0,London,5609,SYL
Syston,116930,31812,34012,182754,0,East Midlands,1900,SYS
Tackley,3274,16182,1918,21374,0,South East,3195,TAC
Tadworth,86682,76260,26126,189068,0,South East,5386,TAD
Taffs Well,136474,9396,44772,190642,0,Wales,3880,TAF
Tain,18508,4190,974,23672,0,Scotland,8676,TAI
Talsarnau,2504,1072,0,3576,0,Wales,4479,TAL
Talybont,18840,7200,2818,28858,0,Wales,4355,TLB
Tal-y-Cafn,1670,720,218,2608,0,Wales,2463,TLC
Tame Bridge Parkway,205696,253756,120408,579860,0,West Midlands,1010,TAB
Tamworth,439412,514952,75952,1030316,264983,West Midlands,1322,TAM
Taplow,150842,250980,57968,459790,0,South East,3151,TAP
Tattenham Corner,54572,50876,20768,126216,0,South East,5387,TAT
Taunton,223792,1180294,60832,1464918,75203,South West,3471,TAU
Taynuilt,9054,4644,32078,45776,0,Scotland,8727,TAY
Teddington,606808,847572,157358,1611738,78169,London,5572,TED
Teesside Airport,0,0,0,0,0,North East,7521,TEA
Teignmouth,118680,484292,125128,728100,0,South West,3430,TGM
Telford Central,301978,586172,127630,1015780,4348,West Midlands,4691,TFC
Templecombe,12462,62218,5096,79776,0,South West,5837,TMC
Tenby,56048,48628,286,104962,0,Wales,4110,TEN
Teynham,50970,62878,54538,168386,0,South East,5193,TEY
Thames Ditton,316868,310110,83662,710640,0,South East,5610,THD
Thanet Parkway,10538,38932,7768,57238,289,South East,2041,THP
Thatcham,123666,217924,66176,407766,0,South East,3152,THA
Thatto Heath,51988,58250,32116,142354,0,North West,2264,THH
The Hawthorns,76216,109602,98526,284344,0,West Midlands,4523,THW
The Lakes (Warks),3902,4676,5898,14476,0,West Midlands,4538,TLK
Theale,110044,152344,60346,322734,0,South East,3153,THE
Theobalds Grove,258214,445390,52102,755706,0,East of England,6949,TEO
Thetford,59400,204268,31846,295514,4,East of England,7203,TTF
Thirsk,63078,179814,20292,263184,0,Yorkshire and The Humber,8191,THI
Thornaby,77388,456088,52330,585806,57834,North East,7976,TBY
Thorne North,27330,103426,21060,151816,1874,Yorkshire and The Humber,6530,TNN
Thorne South,19052,21282,13610,53944,0,Yorkshire and The Humber,6531,TNS
Thornford,1066,2020,254,3340,0,South West,5849,THO
Thornliebank,99112,134328,22908,256348,0,Scotland,9812,THB
Thornton Abbey [r],308,638,0,946,0,Yorkshire and The Humber,6210,TNA
Thornton Heath,626202,945740,610988,2182930,0,London,5388,TTH
Thorntonhall,7652,11856,134,19642,0,Scotland,9825,THT
Thorpe Bay,274304,229024,126272,629600,0,East of England,7460,TPB
Thorpe Culvert,226,138,0,364,0,East Midlands,6267,TPC
Thorpe-le-Soken,42470,55452,34338,132260,270165,East of England,6857,TLS
Three Bridges,947600,1534694,569710,3052004,760679,South East,5491,TBD
Three Oaks,3416,7430,4092,14938,0,South East,5028,TOK
Thurgarton,2050,136,332,2518,0,East Midlands,6203,THU
Thurnscoe,34882,25130,19650,79662,0,Yorkshire and The Humber,8282,THC
Thurso,20934,16212,480,37626,0,Scotland,8677,THS
Thurston,45082,50598,18650,114330,0,East of England,7356,TRS
Tilbury Town,397880,318258,281914,998052,60468,East of England,7462,TIL
Tile Hill,133784,237514,111358,482656,0,West Midlands,1035,THL
Tilehurst,100376,182816,74190,357382,0,South East,3154,TLH
Tipton,96948,162966,68828,328742,0,West Midlands,1159,TIP
Tir-Phil,21744,984,5996,28724,0,Wales,4025,TIR
Tisbury,34552,114690,21044,170286,0,South West,5798,TIS
Tiverton Parkway,52042,479954,49482,581478,0,South West,3474,TVP
Todmorden,165780,342356,91164,599300,0,Yorkshire and The Humber,2677,TOD
Tolworth,218254,225436,84088,527778,0,London,5573,TOL
Ton Pentre,21274,1022,14056,36352,0,Wales,3897,TPN
Tonbridge,884292,1598710,1274712,3757714,367459,South East,5229,TON
Tondu,36882,2086,8270,47238,0,Wales,4271,TDU
Tonfanau,1598,772,10,2380,0,Wales,4432,TNF
Tonypandy,27456,1850,13496,42802,0,Wales,3882,TNP
Tooting,287336,301734,158246,747316,0,London,5389,TOO
Topsham,155242,86432,18390,260064,0,South West,5758,TOP
Torquay,42518,368254,54132,464904,1265,South West,3434,TQY
Torre,65832,154324,122872,343028,0,South West,3432,TRR
Totnes,44300,586376,79702,710378,0,South West,3558,TOT
Tottenham Court Road,17236038,39620184,7362818,64219040,65,London,6556,TCR
Tottenham Hale,3334614,4285096,878446,8498156,656402,London,6951,TOM
Totton,66362,112422,23952,202736,0,South East,5921,TTN
Town Green,88410,253522,63506,405438,0,North West,2283,TWN
Trafford Park,17712,13914,6904,38530,0,North West,2969,TRA
Trefforest,559186,34018,56706,649910,0,Wales,3887,TRF
Trefforest Estate,40526,2224,10386,53136,0,Wales,3886,TRE
Trehafod,10262,462,3420,14144,0,Wales,3888,TRH
Treherbert,37180,1600,29940,68720,0,Wales,3889,TRB
Treorchy,28762,1536,30618,60916,0,Wales,3891,TRY
Trimley,19488,20250,6210,45948,0,East of England,7225,TRM
Tring,243532,354608,74924,673064,0,East of England,1393,TRI
Troed-Y-Rhiw,22062,1042,8856,31960,0,Wales,4276,TRD
Troon,122210,229322,19102,370634,5533,Scotland,9562,TRN
Trowbridge,339894,405162,95870,840926,36465,South West,3348,TRO
Truro,163804,854586,169662,1188052,254776,South West,3540,TRU
Tulloch,1674,432,0,2106,0,Scotland,8837,TUL
Tulse Hill,748724,927970,322128,1998822,373263,London,5390,TUH
Tunbridge Wells,644106,1579500,615874,2839480,70744,South East,5230,TBW
Turkey Street,351326,610760,60092,1022178,0,London,6952,TUR
Tutbury and Hatton,28012,35186,2840,66038,0,East Midlands,1783,TUT
Tweedbank,161036,232528,5896,399460,0,Scotland,9500,TWB
Twickenham,1536852,2443450,511372,4491674,242179,London,5574,TWI
Twyford,560958,808528,194408,1563894,668774,South East,3155,TWY
Ty Croes,3456,2836,1120,7412,0,Wales,2439,TYC
Ty Glas,71584,2598,21694,95876,0,Wales,3817,TGS
Tygwyn,788,198,0,986,0,Wales,4357,TYG
Tyndrum Lower,4230,1666,486,6382,1506,Scotland,8728,TYL
Tyseley,81882,58884,56874,197640,5216,West Midlands,4518,TYS
Tywyn,50624,24904,21656,97184,0,Wales,4433,TYW
Uckfield,60536,104078,48546,213160,0,South East,5334,UCK
Uddingston,264652,369562,67458,701672,0,Scotland,9776,UDD
Ulceby,1244,1896,72,3212,0,Yorkshire and The Humber,6211,ULC
Ulleskelf,3098,8672,1568,13338,0,Yorkshire and The Humber,8261,ULL
Ulverston,43704,185696,37530,266930,0,North West,2010,ULV
Umberleigh,14346,18318,16978,49642,0,South West,5826,UMB
University (Birmingham),996564,1149766,904682,3051012,0,West Midlands,4504,UNI
Uphall,213636,219116,24694,457446,0,Scotland,9373,UHA
Upholland,10100,9646,2664,22410,0,North West,2364,UPL
Upminster,1789522,2347654,475880,4613056,952075,London,7464,UPM
Upper Halliford,32248,32824,28338,93410,0,South East,5613,UPH
Upper Holloway,417918,614082,339470,1371470,0,London,1524,UHL
Upper Tyndrum,3498,1904,476,5878,214,Scotland,8838,UTY
Upper Warlingham,332534,330408,128966,791908,0,South East,5391,UWL
Upton (Merseyside),11390,2700,1270,15360,0,North West,2141,UPT
Upwey,11326,34812,396,46534,21420,South West,5967,UPW
Urmston,134764,110800,46548,292112,0,North West,2938,URM
Uttoxeter,65638,88658,6236,160532,0,West Midlands,1342,UTT
Valley,9866,6642,1050,17558,0,Wales,2440,VAL
Vauxhall,4711164,6452624,2768148,13931936,0,London,5597,VXH
Virginia Water,210182,290584,70494,571260,83186,South East,5676,VIR
Waddon,201862,221612,98394,521868,0,London,5392,WDO
Wadhurst,75688,169206,77084,321978,0,South East,5231,WAD
Wainfleet,26120,10840,3500,40460,0,East Midlands,6268,WFL
Wakefield Kirkgate,117630,367754,53856,539240,120984,Yorkshire and The Humber,8584,WKK
Wakefield Westgate,448748,1402942,205454,2057144,124026,Yorkshire and The Humber,8591,WKF
Walkden,83366,145414,46390,275170,0,North West,2612,WKD
Wallasey Grove Road,175482,211816,98164,485462,0,North West,2154,WLG
Wallasey Village,164616,156536,93114,414266,0,North West,2265,WLV
Wallington,532830,660496,238820,1432146,0,London,5394,WLT
Wallyford,154018,123802,8174,285994,0,Scotland,9365,WAF
Walmer,40552,102716,56460,199728,0,South East,5041,WAM
Walsall,379782,535248,232678,1147708,18729,West Midlands,1216,WSL
Walsden,20858,34894,16272,72024,0,Yorkshire and The Humber,2665,WDN
Waltham Cross,461756,649432,101704,1212892,0,East of England,6823,WLC
Walthamstow Central,1275980,2279846,466084,4021910,0,London,6953,WHC
Walthamstow Queen's Road,293676,455962,206092,955730,0,London,7407,WMW
Walton (Merseyside),90478,184682,200496,475656,0,North West,2251,WAO
Walton-On-Thames,843302,976486,444580,2264368,0,South East,5575,WAL
Walton-on-the-Naze,23790,77286,24566,125642,0,East of England,6858,WON
Wanborough,22706,23420,8168,54294,0,South East,5639,WAN
Wandsworth Common,325206,387762,171724,884692,0,London,5395,WSW
Wandsworth Road,215348,261602,109054,586004,0,London,5372,WWR
Wandsworth Town,1369294,1550578,672706,3592578,0,London,5576,WNT
Wanstead Park,248748,459302,290310,998360,44292,London,7408,WNP
Wapping,723642,1582856,249404,2555902,0,London,1085,WPE
Warblington,14348,10238,3450,28036,0,South East,5264,WBL
Ware (Herts),428066,482802,101682,1012550,0,East of England,6824,WAR
Wareham (Dorset),55660,207290,9376,272326,0,South West,5959,WRM
Wargrave,37976,38094,12762,88832,0,South East,3158,WGV
Warminster,81508,217452,32972,331932,16092,South West,5505,WMN
Warnham,3912,3482,894,8288,0,South East,5316,WNH
Warrington Bank Quay,352502,817682,70536,1240720,541889,North West,2384,WBQ
Warrington Central,345220,800786,69078,1215084,263323,North West,2390,WAC
Warrington West,102928,214078,14976,331982,3245,North West,6583,WAW
Warwick,168068,266726,80854,515648,0,West Midlands,4600,WRW
Warwick Parkway,111948,311804,19624,443376,0,West Midlands,8530,WRP
Water Orton,35318,4324,3802,43444,0,West Midlands,1121,WTO
Waterbeach,112182,160236,59346,331764,0,East of England,7079,WBC
Wateringbury,21138,26956,18518,66612,0,South East,5241,WTR
Waterloo (Merseyside),332104,834866,268350,1435320,0,North West,2133,WLO
Watford High Street,201744,962918,27402,1192064,0,East of England,1455,WFH
Watford Junction,1825560,4057322,591960,6474842,331551,East of England,1402,WFJ
Watford North,13192,27198,13022,53412,0,East of England,1403,WFN
Watlington,31480,73336,14030,118846,0,East of England,7057,WTG
Watton-At-Stone,55292,72092,31358,158742,0,East of England,6095,WAS
Waun-gron Park,53774,2972,9324,66070,0,Wales,3796,WNG
Wavertree Technology Park,95814,95336,57708,248858,0,North West,8589,WAV
Weeley,11392,15674,8438,35504,0,East of England,6859,WEE
Weeton,19674,46574,5226,71474,0,Yorkshire and The Humber,8509,WET
Welham Green,101058,106184,16890,224132,0,East of England,6073,WMG
Welling,544194,612974,269270,1426438,0,London,5128,WLI
Wellingborough,135330,553720,178558,867608,4735,East Midlands,1940,WEL
Wellington (Shropshire),269534,228240,108580,606354,0,West Midlands,4690,WLN
Welshpool,86860,60946,8100,155906,0,Wales,4434,WLP
Welwyn Garden City,1024380,1073622,215240,2313242,33025,East of England,6183,WGC
Welwyn North,145078,181806,41156,368040,0,East of England,6096,WLW
Wem,44798,42174,8682,95654,0,West Midlands,1347,WEM
Wembley Central,817142,2324232,568692,3710066,59289,London,1423,WMB
Wembley Stadium,183458,448570,44790,676818,0,London,1509,WCX
Wemyss Bay,85906,119238,5278,210422,0,Scotland,9673,WMS
Wendover,122750,90160,79840,292750,0,South East,1466,WND
Wennington,948,5158,260,6366,0,North West,2681,WNN
West Allerton,23710,22100,15068,60878,0,North West,2266,WSA
West Brompton,1282110,2247054,723140,4252304,0,London,8875,WBP
West Byfleet,369652,446822,228962,1045436,0,South East,5684,WBY
West Calder,62552,60202,4924,127678,0,Scotland,9250,WCL
West Croydon,1279790,2210572,782516,4272878,291682,London,5411,WCY
West Drayton,1024634,1872990,327212,3224836,0,London,3174,WDT
West Dulwich,328414,401254,124316,853984,0,London,5086,WDU
West Ealing,733966,1280088,242212,2256266,77895,London,3188,WEA
West Ham,3187062,4890042,1570180,9647284,4932,London,7474,WEH
West Hampstead,1105048,1927780,668760,3701588,622371,London,1421,WHD
West Hampstead Thameslink,995328,1522292,429264,2946884,986167,London,1525,WHP
West Horndon,163500,80418,59958,303876,0,East of England,7466,WHR
West Kilbride,39000,79802,6098,124900,0,Scotland,9564,WKB
West Kirby,213018,694672,110556,1018246,0,North West,2201,WKI
West Malling,222656,396410,165174,784240,0,South East,5129,WMA
West Norwood,477900,662532,265798,1406230,26912,London,5438,WNW
West Ruislip,66070,64846,10422,141338,7267,London,3059,WRU
West Runton,19730,13842,622,34194,0,East of England,7329,WRN
West St Leonards,28038,60830,39188,128056,0,South East,5242,WLD
West Sutton,114766,109998,32370,257134,0,London,5293,WSU
West Wickham,307924,355282,57450,720656,0,London,5054,WWI
West Worthing,125920,352756,44774,523450,0,South East,5278,WWO
Westbury,142298,353832,39514,535644,252390,South West,5712,WSB
Westcliff,378592,378638,200054,957284,0,East of England,7476,WCF
Westcombe Park,329464,390344,110200,830008,0,London,5151,WCB
Westenhanger,17242,24348,19626,61216,0,South East,5030,WHA
Wester Hailes,32372,22676,2890,57938,0,Scotland,9231,WTA
Westerfield,7176,8912,356,16444,5287,East of England,7226,WFI
Westerton,201958,385198,56344,643500,21642,Scotland,9998,WES
Westgate-On-Sea,41394,77898,50084,169376,0,South East,5195,WGA
Westhoughton,64090,61130,38574,163794,0,North West,2619,WHG
Weston Milton,48888,43736,6238,98862,0,South West,3388,WNM
Weston-Super-Mare,245842,664126,55522,965490,7088,South West,3391,WSM
Wetheral,5656,35048,3940,44644,0,North West,7572,WRL
Weybridge,809398,762768,285848,1858014,517954,South East,5577,WYB
Weymouth,109150,565532,12348,687030,40642,South West,5965,WEY
Whaley Bridge,20090,86172,13532,119794,0,East Midlands,2772,WBR
Whalley (Lancashire),14154,53206,10502,77862,0,North West,2736,WHE
Whatstandwell,7980,16680,828,25488,0,East Midlands,1585,WTS
Whifflet,82288,121072,20058,223418,7677,Scotland,9753,WFF
Whimple,9864,35542,7658,53064,0,South West,5759,WHM
Whinhill,12506,23808,1906,38220,0,Scotland,9665,WNL
Whiston,49206,113424,44522,207152,0,North West,2161,WHN
Whitby,8294,106506,28608,143408,0,Yorkshire and The Humber,8184,WTB
Whitchurch (Cardiff),18176,1188,5590,24954,0,Wales,3896,WHT
Whitchurch (Hampshire),46284,135168,41748,223200,0,South East,5527,WCH
Whitchurch (Shropshire),64466,65810,5554,135830,0,West Midlands,1348,WTC
White Hart Lane,698592,1562388,332706,2593686,0,London,6956,WHL
White Notley,2906,2768,1316,6990,0,East of England,6846,WNY
Whitechapel,10044174,20444316,4758434,35246924,16928858,London,4935,ZLW
Whitecraigs,112488,158222,6924,277634,0,Scotland,9777,WCR
Whitehaven,54432,186302,14226,254960,0,North West,2048,WTH
Whitland,22970,14056,1664,38690,1503,Wales,4111,WTL
Whitley Bridge,870,92,240,1202,0,Yorkshire and The Humber,8130,WBD
Whitlocks End,78532,81944,20206,180682,0,West Midlands,4539,WTE
Whitstable,128062,465704,174604,768370,0,South East,5196,WHI
Whittlesea,25226,13844,4294,43364,0,East of England,7187,WLE
Whittlesford Parkway,114402,227626,82064,424092,0,East of England,7047,WLF
Whitton (London),445500,544760,158050,1148310,0,London,5611,WTN
Whitwell (Derbyshire),5624,4106,696,10426,0,East Midlands,6551,WWL
Whyteleafe,80614,116184,20064,216862,0,South East,5396,WHY
Whyteleafe South,45430,49794,16288,111512,0,South East,5439,WHS
Wick,9832,6414,480,16726,0,Scotland,8680,WCK
Wickford,702680,544958,469824,1717462,406928,East of England,6891,WIC
Wickham Market,17758,39458,4984,62200,0,East of England,7227,WCM
Widdrington,1806,108,356,2270,0,North East,7695,WDD
Widnes,147030,212040,18320,377390,0,North West,2391,WID
Widney Manor,89858,106100,90352,286310,0,West Midlands,4528,WMR
Wigan North Western,263178,869944,126822,1259944,827765,North West,2363,WGN
Wigan Wallgate,242554,801774,116884,1161212,266718,North West,2406,WGW
Wigton,11824,36902,7478,56204,0,North West,2098,WGT
Wildmill,18756,6450,6360,31566,0,Wales,3965,WMI
Willesden Junction,2134228,3712078,1031278,6877584,2501171,London,1457,WIJ
Williamwood,70282,105450,21682,197414,0,Scotland,9781,WLM
Willington,12998,14748,1628,29374,0,East Midlands,1905,WIL
Wilmcote,5930,9956,740,16626,0,West Midlands,4568,WMC
Wilmslow,318752,670166,147168,1136086,93226,North West,2774,WML
Wilnecote (Staffs),56854,10762,12774,80390,0,West Midlands,1056,WNE
Wimbledon,4032454,6372072,2176904,12581430,1065106,London,5578,WIM
Wimbledon Chase,109346,96974,52370,258690,0,London,5612,WBO
Winchelsea,2208,10660,1328,14196,0,South East,5042,WSE
Winchester,839366,2540020,831070,4210456,82166,South East,5924,WIN
Winchfield,69842,88912,68428,227182,0,South East,5528,WNF
Winchmore Hill,500618,631552,136532,1268702,0,London,6024,WIH
Windermere,0,351638,11114,362752,0,North West,1978,WDM
Windsor and Eton Central,372880,1229570,154848,1757298,30621,South East,3175,WNC
Windsor and Eton Riverside,274224,689000,64520,1027744,35833,South East,5672,WNR
Winnersh,93820,152732,94344,340896,0,South East,5697,WNS
Winnersh Triangle,87482,83960,27904,199346,0,South East,5698,WTI
Winsford,67154,122908,10852,200914,0,North West,2269,WSF
Wishaw,145678,200290,37606,383574,0,Scotland,9694,WSH
Witham,570532,572270,607186,1749988,135327,East of England,6844,WTM
Witley,79394,64510,43688,187592,0,South East,5640,WTY
Witton (West Midlands),77344,158294,73014,308652,0,West Midlands,1011,WTT
Wivelsfield,126552,191962,96724,415238,20552,South East,5341,WVF
Wivenhoe,58420,195734,69404,323558,1349,East of England,6860,WIV
Woburn Sands,6048,6156,7372,19576,0,South East,1539,WOB
Woking,2129554,2970684,913702,6013940,1253316,South East,5685,WOK
Wokingham,504690,909794,237708,1652192,62035,South East,5696,WKM
Woldingham,118358,83924,107926,310208,0,South East,5440,WOH
Wolverhampton,1168742,2880050,722198,4770990,228071,West Midlands,1218,WVH
Wolverton,86278,146314,66882,299474,0,South East,1364,WOL
Wombwell,69776,101952,27232,198960,0,Yorkshire and The Humber,6688,WOM
Wood End,3606,3650,5950,13206,0,West Midlands,4536,WDE
Wood Street,673452,1104344,155624,1933420,0,London,6954,WST
Woodbridge,37364,160542,11092,208998,0,East of England,7228,WDB
Woodgrange Park,233988,405190,250596,889774,0,London,7467,WGR
Woodhall,17512,25290,4406,47208,0,Scotland,9639,WDL
Woodhouse,11524,20072,1900,33496,0,Yorkshire and The Humber,6732,WDH
Woodlesford,121234,64422,34286,219942,0,Yorkshire and The Humber,8578,WDS
Woodley,23330,10954,9572,43856,0,North West,2835,WLY
Woodmansterne,44680,54914,14506,114100,0,London,5441,WME
Woodsmoor,58142,122536,44882,225560,0,North West,2773,WSR
Wool,35192,147376,6708,189276,0,South West,5960,WOO
Woolston,37170,50722,15952,103844,0,South East,5925,WLS
Woolwich,3636174,7162180,2438718,13237072,0,London,6562,WWC
Woolwich Arsenal,629526,1096046,367040,2092612,0,London,5152,WWA
Woolwich Dockyard,99180,139956,67628,306764,0,London,5153,WWD
Wootton Wawen,3666,7020,1746,12432,0,West Midlands,4540,WWW
Worcester Foregate Street,539188,757878,450608,1747674,133588,West Midlands,4893,WOF
Worcester Park,520546,620972,217632,1359150,0,London,5579,WCP
Worcester Shrub Hill,162580,228520,135870,526970,97090,West Midlands,4891,WOS
